system_to_load_kWh,batt_to_load_kWh,grid_to_load_kWh,grid_to_batt_kWh,system_to_batt_AC_kWh,system_to_batt_DC_kWh,system_to_grid_kWh,battery_soc_pct
3.11539216706645,0.0,6.8846078329335505,0.0,0.0,0.0,0.0,95.00000066923224
1.3371435386004982,0.0,8.662856461399501,0.0,0.0,0.0,0.0,95.00000066923224
0.03308364057361628,0.5414408179067046,9.42547554151968,0.0,0.0,0.0,0.0,90.9497734508751
0.0,0.5745245209728442,9.425475479027156,0.0,0.0,0.0,0.0,86.62673164308305
0.0,0.5745245290324253,9.425475470967575,0.0,0.0,0.0,0.0,82.295484540521
0.0,0.5745245307184018,9.425475469281599,0.0,0.0,0.0,0.0,77.95692837657094
0.0,0.5745245305668509,9.425475469433149,0.0,0.0,0.0,0.0,73.61107787374125
0.0,0.5745245292362596,9.42547547076374,0.0,0.0,0.0,0.0,69.25742771212823
0.0,0.5745245267207414,9.425475473279258,0.0,0.0,0.0,0.0,64.89510397618858
0.0,0.5745245226155883,9.425475477384412,0.0,0.0,0.0,0.0,60.52290147166223
0.0,0.574524515902441,9.425475484097559,0.0,0.0,0.0,0.0,56.1392488146053
0.0,0.5745245046729858,9.425475495327014,0.0,0.0,0.0,0.0,51.74211247951668
0.0,0.5745244847392601,9.42547551526074,0.0,0.0,0.0,0.0,47.32882875005717
0.0,0.5745244475294522,9.425475552470548,0.0,0.0,0.0,0.0,42.895827612500696
0.0,0.5745243720466844,9.425475627953315,0.0,0.0,0.0,0.0,38.4381710896533
0.5745241147355648,0.0,9.425475885264435,0.0,0.6044029570621973,0.5802268387797094,0.0,42.716146015628986
0.5745245372671195,0.0,9.42547546273288,0.0,2.419259594901614,2.3224892111055495,0.0,59.49781542552156
0.5745245372608228,0.0,9.425475462739177,0.0,3.7626526378874834,3.612146532371984,0.0,85.18791690157347
3.8594862092041007,0.0,6.140513790795899,0.0,1.4343683495388888,1.3769936155573332,0.0,95.0000007987958
5.895168815641882,0.0,4.104831184358118,0.0,0.0,0.0,0.0,95.0000007987958
6.076977395155171,0.0,3.923022604844829,0.0,0.0,0.0,0.0,95.0000007987958
5.850682112916587,0.0,4.149317887083413,0.0,0.0,0.0,0.0,95.0000007987958
5.3124831237322345,0.0,4.6875168762677655,0.0,0.0,0.0,0.0,95.0000007987958
4.411756606693704,0.0,5.588243393306296,0.0,0.0,0.0,0.0,95.0000007987958
3.1162283987026944,0.0,6.883771601297306,0.0,0.0,0.0,0.0,95.0000007987958
1.342257773315388,0.0,8.657742226684611,0.0,0.0,0.0,0.0,95.0000007987958
0.029511450088708716,0.5450130067043566,9.425475543206934,0.0,0.0,0.0,0.0,90.92226944999994
0.0,0.5745245211664501,9.42547547883355,0.0,0.0,0.0,0.0,86.59856766626768
0.0,0.5745245290447327,9.425475470955266,0.0,0.0,0.0,0.0,82.26666778269605
0.0,0.5745245306994743,9.425475469300526,0.0,0.0,0.0,0.0,77.92745880769387
0.0,0.5745245305583806,9.425475469441619,0.0,0.0,0.0,0.0,73.58095120662252
0.0,0.5745245292046354,9.425475470795364,0.0,0.0,0.0,0.0,69.22663666146343
0.0,0.5745245267380634,9.425475473261937,0.0,0.0,0.0,0.0,64.86363859250825
0.0,0.574524522584701,9.425475477415299,0.0,0.0,0.0,0.0,60.49074890482557
0.0,0.5745245158309658,9.425475484169034,0.0,0.0,0.0,0.0,56.10639261053056
0.0,0.5745245044764382,9.425475495523562,0.0,0.0,0.0,0.0,51.70853135477833
0.0,0.5745244845075501,9.42547551549245,0.0,0.0,0.0,0.0,47.29449461132887
0.0,0.5745244471082982,9.425475552891701,0.0,0.0,0.0,0.0,42.86070233414495
0.007159003915013698,0.5673653781256488,9.425475617959338,0.0,0.0,0.0,0.0,38.45823848751782
0.5745241055370757,0.0,9.425475894462924,0.0,0.6099863314280972,0.5855868781709733,0.0,42.77595338662319
0.5745245372671905,0.0,9.425475462732809,0.0,2.3471365552888286,2.2532510930772753,0.0,59.06794361970606
0.5745245372623682,0.0,9.425475462737632,0.0,3.681327259036572,3.5340741686751094,0.0,84.22397837848649
3.6522770640842834,0.0,6.347722935915717,0.0,1.5758759652681995,1.5128409266574714,0.0,95.00000012884409
5.8887055934624115,0.0,4.1112944065375885,0.0,0.0,0.0,0.0,95.00000012884409
6.148909116252464,0.0,3.8510908837475357,0.0,0.0,0.0,0.0,95.00000012884409
5.96284137107847,0.0,4.03715862892153,0.0,0.0,0.0,0.0,95.00000012884409
5.373426818552954,0.0,4.626573181447046,0.0,0.0,0.0,0.0,95.00000012884409
4.403471004769116,0.0,5.596528995230884,0.0,0.0,0.0,0.0,95.00000012884409
3.015124655661774,0.0,6.984875344338226,0.0,0.0,0.0,0.0,95.00000012884409
1.2645742707053556,0.0,8.735425729294644,0.0,0.0,0.0,0.0,95.00000012884409
0.02330349359151127,0.5512209597764743,9.425475546632015,0.0,0.0,0.0,0.0,90.87485321264764
0.0,0.574524521605125,9.425475478394874,0.0,0.0,0.0,0.0,86.55044974777499
0.0,0.5745245290592638,9.425475470940736,0.0,0.0,0.0,0.0,82.21786233211473
0.0,0.5745245307234524,9.425475469276547,0.0,0.0,0.0,0.0,77.87796740815237
0.0,0.5745245305264922,9.425475469473508,0.0,0.0,0.0,0.0,73.53076820421201
0.0,0.5745245291917793,9.425475470808221,0.0,0.0,0.0,0.0,69.17575148063696
0.0,0.5745245266693974,9.425475473330602,0.0,0.0,0.0,0.0,64.81203644692631
0.0,0.5745245225215168,9.425475477478484,0.0,0.0,0.0,0.0,60.43841053716782
0.0,0.574524515726942,9.425475484273058,0.0,0.0,0.0,0.0,56.053293280998794
0.0,0.5745245043179752,9.425475495682026,0.0,0.0,0.0,0.0,51.65463901172876
0.0,0.5745244842187696,9.42547551578123,0.0,0.0,0.0,0.0,47.23976691061232
0.0,0.5745244464307975,9.425475553569203,0.0,0.0,0.0,0.0,42.80508176734267
0.0069605974282054344,0.5675637829253899,9.425475619646404,0.0,0.0,0.0,0.0,38.400104247258966
0.5745241395713087,0.0,9.42547586042869,0.0,0.5935073709981925,0.5697670761582648,0.0,42.60284090034886
0.5745245372671084,0.0,9.42547546273289,0.0,2.3661385505512897,2.271493008529238,0.0,59.02821762813703
0.5745245372614258,0.0,9.425475462738575,0.0,3.729785975661792,3.5805945366353202,0.0,84.5114004149336
3.687971723294308,0.0,6.312028276705692,0.0,1.5333931414543092,1.4720574157961368,0.0,95.0000003311269
5.700643481955499,0.0,4.299356518044501,0.0,0.0,0.0,0.0,95.0000003311269
5.940440224320959,0.0,4.059559775679041,0.0,0.0,0.0,0.0,95.0000003311269
5.793745457079454,0.0,4.206254542920546,0.0,0.0,0.0,0.0,95.0000003311269
5.20881496560008,0.0,4.79118503439992,0.0,0.0,0.0,0.0,95.0000003311269
4.3433030505699675,0.0,5.6566969494300325,0.0,0.0,0.0,0.0,95.0000003311269
3.0614238497349264,0.0,6.938576150265074,0.0,0.0,0.0,0.0,95.0000003311269
1.2937482324271,0.0,8.7062517675729,0.0,0.0,0.0,0.0,95.0000003311269
0.03725744386009475,0.5372670167024373,9.42547553943747,0.0,0.0,0.0,0.0,90.97959288192737
0.0,0.5745245205855705,9.42547547941443,0.0,0.0,0.0,0.0,86.65480735832752
0.0,0.5745245289694434,9.425475471030557,0.0,0.0,0.0,0.0,82.32179799128477
0.0,0.5745245307140715,9.425475469285928,0.0,0.0,0.0,0.0,77.98146986970893
0.0,0.574524530562862,9.425475469437139,0.0,0.0,0.0,0.0,73.63384194692105
0.0,0.5745245292471187,9.42547547075288,0.0,0.0,0.0,0.0,69.27841082441783
0.0,0.5745245267619802,9.42547547323802,0.0,0.0,0.0,0.0,64.91430333141612
0.0,0.5745245226461063,9.425475477353894,0.0,0.0,0.0,0.0,60.540314380434914
0.0,0.5745245159516583,9.425475484048341,0.0,0.0,0.0,0.0,56.15487229092422
0.0,0.5745245046551591,9.425475495344841,0.0,0.0,0.0,0.0,51.75594290919469
0.0,0.5745244848419675,9.425475515158032,0.0,0.0,0.0,0.0,47.34086151607577
0.0,0.5745244475962429,9.425475552403757,0.0,0.0,0.0,0.0,42.90605657557694
0.015668249323677573,0.5588561457749788,9.425475604901344,0.0,0.0,0.0,0.0,38.56923935996714
0.574524058991206,0.0,9.425475941008795,0.0,0.6330958933372759,0.6077720576037848,0.0,43.05002482075634
0.5745245372667322,0.0,9.425475462733267,0.0,2.470834847568879,2.372001453666124,0.0,60.18678437714393
0.5745245372508578,0.0,9.425475462749143,0.0,3.9182872174868772,3.761555728787402,0.0,86.91460528800778
4.368015832146278,0.0,5.631984167853722,0.0,1.1803649899047388,1.1331503903085491,0.0,95.00000247070133
6.134168728128684,0.0,3.8658312718713157,0.0,0.0,0.0,0.0,95.00000247070133
6.356397497183851,0.0,3.643602502816149,0.0,0.0,0.0,0.0,95.00000247070133
6.161709614518422,0.0,3.838290385481578,0.0,0.0,0.0,0.0,95.00000247070133
5.554373041157421,0.0,4.445626958842579,0.0,0.0,0.0,0.0,95.00000247070133
4.526099746467546,0.0,5.473900253532454,0.0,0.0,0.0,0.0,95.00000247070133
3.0768375663799636,0.0,6.923162433620036,0.0,0.0,0.0,0.0,95.00000247070133
1.3413727032209461,0.0,8.658627296779054,0.0,0.0,0.0,0.0,95.00000247070133
0.034723092806951704,0.5398013665101411,9.425475540682907,0.0,0.0,0.0,0.0,90.95986758449
0.0,0.5745245208226759,9.425475479177324,0.0,0.0,0.0,0.0,86.63443941113673
0.0,0.5745245289662219,9.425475471033778,0.0,0.0,0.0,0.0,82.30079187845499
0.0,0.5745245307030344,9.425475469296966,0.0,0.0,0.0,0.0,77.95982493212288
0.0,0.5745245305291199,9.42547546947088,0.0,0.0,0.0,0.0,73.61155443103898
0.0,0.5745245291806836,9.425475470819316,0.0,0.0,0.0,0.0,69.25547472770081
0.0,0.8493265998860334,9.150673400113966,0.0,0.0,0.0,0.0,62.788760146227006
0.0,0.8493266105249366,9.150673389475063,0.0,0.0,0.0,0.0,56.29786247989406
0.0,0.8493265242716819,9.150673475728318,0.0,0.0,0.0,0.0,49.776156779456336
0.0,0.8493263161338147,9.150673683866184,0.0,0.0,0.0,0.0,43.21365459533998
0.0,0.8493257244951486,9.150674275504851,0.0,0.0,0.0,0.0,36.59435544217192
0.0,0.8493267072260223,9.150673292773977,0.0,0.0,0.0,0.0,29.890074594786093
0.028218750979019748,0.8211079562405325,9.150673292780448,0.0,0.0,0.0,0.0,23.277775120634665
0.8493254175876166,0.0,9.150674582412384,0.0,0.4422464755555516,0.4245566165333295,0.0,26.50550527949086
0.8493267071989856,0.0,9.150673292801015,0.0,2.22654347664568,2.137481737579853,0.0,42.18397474866655
0.8493267072191459,0.0,9.150673292780855,0.0,3.473240995710518,3.334311355882097,0.0,66.11635402991057
0.8493267068462895,0.0,9.15067329315371,0.0,4.251098574330505,4.081054631357285,0.0,94.92188638236753
5.486246477839285,0.0,4.513753522160715,0.0,0.01135296320571941,0.010898844677490633,0.0,95.00000000229588
5.8125503411949735,0.0,4.1874496588050265,0.0,0.0,0.0,0.0,95.00000000229588
5.747434913019632,0.0,4.252565086980368,0.0,0.0,0.0,0.0,95.00000000229588
5.276798059178083,0.0,4.723201940821917,0.0,0.0,0.0,0.0,95.00000000229588
4.395613199906555,0.0,5.604386800093445,0.0,0.0,0.0,0.0,95.00000000229588
3.069299878333065,0.0,6.930700121666935,0.0,0.0,0.0,0.0,95.00000000229588
1.3457778565453162,0.0,8.654222143454684,0.0,0.0,0.0,0.0,95.00000000229588
0.03962905454696545,0.8096973388437038,9.150673606609331,0.0,0.0,0.0,0.0,88.92149392481444
0.0,0.8493266569002403,9.15067334309976,0.0,0.0,0.0,0.0,82.5071184468206
0.0,0.849326675340369,9.150673324659632,0.0,0.0,0.0,0.0,76.07670150923188
0.0,0.8493266701049729,9.150673329895028,0.0,0.0,0.0,0.0,69.62954433249897
0.0,0.8493266520555275,9.150673347944473,0.0,0.0,0.0,0.0,63.16290536465584
0.0,0.8493266136922261,9.150673386307774,0.0,0.0,0.0,0.0,56.672384663086774
0.0,0.8440424046405096,9.15595759535949,0.0,0.0,0.0,0.0,50.19243153716746
0.0,0.8440422133726483,9.155957786627352,0.0,0.0,0.0,0.0,43.67298338291673
0.0,0.8440416851853323,9.155958314814669,0.0,0.0,0.0,0.0,37.098883647747236
0.0,0.84404257399773,9.15595742600227,0.0,0.0,0.0,0.0,30.44375163970373
0.0,0.8440425739911379,9.155957426008863,0.0,0.0,0.0,0.0,23.654735143786638
0.0,0.8440425728118317,9.155957427188168,0.0,0.0,0.0,0.0,16.594692366568147
0.024921903817869878,0.18857841898587596,9.786499677196254,0.0,0.0,0.0,0.0,15.000000000000002
0.8440425739968636,0.0,9.155957426003136,0.0,0.37367250771366295,0.35872560740511644,0.0,17.837261831144108
0.8440425736236703,0.0,9.155957426376329,0.0,2.0818352215161124,1.9985618126554678,0.0,32.712229513082406
0.8440425739701802,0.0,9.15595742602982,0.0,3.3732082127256926,3.2382798842166647,0.0,56.092272358582754
0.8440425739851412,0.0,9.155957426014858,0.0,4.221136409160341,4.052290952793927,0.0,84.89007660756252
4.012046554727943,0.0,5.987953445272057,0.0,1.4770532450139247,1.4179711152133676,0.0,95.00000250810754
5.641306663567437,0.0,4.358693336432563,0.0,0.0,0.0,0.0,95.00000250810754
4.856372339092686,0.0,5.143627660907314,0.0,0.0,0.0,0.0,95.00000250810754
3.520902072407722,0.0,6.479097927592278,0.0,0.0,0.0,0.0,95.00000250810754
2.750635524444553,0.0,7.249364475555447,0.0,0.0,0.0,0.0,95.00000250810754
2.6730631995841225,0.0,7.3269368004158775,0.0,0.0,0.0,0.0,95.00000250810754
0.6726365779455057,0.17140599481987007,9.155957427234625,0.0,0.0,0.0,0.0,93.73649797513825
0.04309617653069489,0.8009461890876883,9.155957634381618,0.0,0.0,0.0,0.0,87.70174244209402
0.0,0.8440425295372459,9.155957470462754,0.0,0.0,0.0,0.0,81.32309998476379
0.0,0.8440425428866994,9.155957457113301,0.0,0.0,0.0,0.0,74.92869150341538
0.0,0.8440425356919683,9.155957464308031,0.0,0.0,0.0,0.0,68.51739264800413
0.0,0.844042515582587,9.155957484417414,0.0,0.0,0.0,0.0,62.086231188495525
0.0,0.8440424737581912,9.155957526241808,0.0,0.0,0.0,0.0,55.630594351205865
0.0,0.8311479945829925,9.168852005417008,0.0,0.0,0.0,0.0,49.24369788441831
0.0,0.831147790042352,9.168852209957649,0.0,0.0,0.0,0.0,42.81687445781094
0.0,0.8311472263474174,9.168852773652583,0.0,0.0,0.0,0.0,36.33466917708113
0.0,0.8311481688933448,9.168851831106656,0.0,0.0,0.0,0.0,29.770052838845274
0.0,0.831148168884895,9.168851831115106,0.0,0.0,0.0,0.0,23.068435093968333
0.0,0.8311481672105971,9.168851832789404,0.0,0.0,0.0,0.0,16.085740213281653
0.04779751394633983,0.1284067798790867,9.823795706174572,0.0,0.0,0.0,0.0,15.000000000000002
0.8311481688928475,0.0,9.168851831107153,0.0,0.3546211261517713,0.34043628110570046,0.0,17.696007119427346
0.8311481684039537,0.0,9.168851831596047,0.0,2.207537169166128,2.119235682399483,0.0,33.44311169047285
0.8311481688649129,0.0,9.168851831135086,0.0,3.5440810589497236,3.4023178165917347,0.0,57.9690621853518
0.8311481688463207,0.0,9.16885183115368,0.0,4.45087130728142,4.272836454990163,0.0,88.2670847086683
4.784095167812786,0.0,5.215904832187214,0.0,0.981693856247879,0.9424261019979637,0.0,95.0000052539118
5.91316266409209,0.0,4.08683733590791,0.0,0.0,0.0,0.0,95.0000052539118
5.813020815230622,0.0,4.186979184769378,0.0,0.0,0.0,0.0,95.0000052539118
5.3447642785096345,0.0,4.6552357214903655,0.0,0.0,0.0,0.0,95.0000052539118
4.400624256340249,0.0,5.599375743659751,0.0,0.0,0.0,0.0,95.0000052539118
3.0333939941075347,0.0,6.966606005892466,0.0,0.0,0.0,0.0,95.0000052539118
1.2894286942438873,0.0,8.710571305756112,0.0,0.0,0.0,0.0,95.0000052539118
0.05387211420529789,0.7772757814142099,9.168852104380493,0.0,0.0,0.0,0.0,89.16695460341137
0.0,0.831148119341979,9.168851880658021,0.0,0.0,0.0,0.0,82.88877732135343
0.0,0.8311481394589318,9.168851860541068,0.0,0.0,0.0,0.0,76.5951733219936
0.0,0.8311481357574221,9.168851864242578,0.0,0.0,0.0,0.0,70.28568807576775
0.0,0.8311481209368757,9.168851879063125,0.0,0.0,0.0,0.0,63.95791189866692
0.0,0.8311480896296551,9.168851910370345,0.0,0.0,0.0,0.0,57.607919525296445
0.0,0.8311480240318995,9.168851975968101,0.0,0.0,0.0,0.0,51.22996565581078
0.0,0.8311478732564795,9.16885212674352,0.0,0.0,0.0,0.0,44.8155390831883
0.0,0.8311474722747048,9.168852527725296,0.0,0.0,0.0,0.0,38.351365807504486
0.0,0.8311481688934839,9.168851831106515,0.0,0.0,0.0,0.0,31.81497897990389
0.0,0.8311481688910766,9.168851831108924,0.0,0.0,0.0,0.0,25.16334195642881
0.0,0.8311481686443393,9.16885183135566,0.0,0.0,0.0,0.0,18.29413978137284
0.048471189834700015,0.3889825627349451,9.562546247430355,0.0,0.0,0.0,0.0,15.000000000000002
0.831148168872473,0.0,9.168851831127528,0.0,0.6531539395409581,0.6270277819593197,0.0,19.893622642525575
0.8311481685098405,0.0,9.168851831490159,0.0,2.6236757863553817,2.5187287549011663,0.0,38.43671878708665
0.8311481688669309,0.0,9.168851831133068,0.0,4.069583313281731,3.9067999807504616,0.0,66.42946491587628
1.6863508770760225,0.0,8.313649122923977,0.0,4.21374833278858,4.045198399477036,0.0,95.0000000013015
6.361281601704483,0.0,3.6387183982955174,0.0,0.0,0.0,0.0,95.0000000013015
6.459006195963714,0.0,3.540993804036286,0.0,0.0,0.0,0.0,95.0000000013015
6.2171856609169645,0.0,3.7828143390830355,0.0,0.0,0.0,0.0,95.0000000013015
5.604791023202683,0.0,4.395208976797317,0.0,0.0,0.0,0.0,95.0000000013015
4.626491651748932,0.0,5.373508348251068,0.0,0.0,0.0,0.0,95.0000000013015
3.287537475052667,0.0,6.712462524947333,0.0,0.0,0.0,0.0,95.0000000013015
1.4682236010547591,0.0,8.53177639894524,0.0,0.0,0.0,0.0,95.0000000013015
0.0506328025485144,0.7805150893024242,9.16885210814906,0.0,0.0,0.0,0.0,89.14120813909517
0.0,0.8311481198282676,9.168851880171733,0.0,0.0,0.0,0.0,82.86168930276331
0.0,0.8311481395404171,9.168851860459583,0.0,0.0,0.0,0.0,76.56674036237771
0.0,0.831148135669047,9.168851864330954,0.0,0.0,0.0,0.0,70.25589563958621
0.0,0.8311481208182978,9.168851879181702,0.0,0.0,0.0,0.0,63.926736930294034
0.0,0.831148089406182,9.168851910593817,0.0,0.0,0.0,0.0,57.575329020095246
0.0,0.8311480233670233,9.168851976632977,0.0,0.0,0.0,0.0,51.195912016505055
0.0,0.831147871789893,9.168852128210107,0.0,0.0,0.0,0.0,44.779950683894924
0.0,0.8311474681823905,9.16885253181761,0.0,0.0,0.0,0.0,38.31412750395277
0.0,0.8311481688934986,9.168851831106501,0.0,0.0,0.0,0.0,31.775886774678174
0.0,0.8311481688911346,9.168851831108865,0.0,0.0,0.0,0.0,25.121975591007008
0.0,0.8311481686354313,9.168851831364568,0.0,0.0,0.0,0.0,18.249358227163242
0.04928825973449762,0.38362740583754407,9.567084334427959,0.0,0.0,0.0,0.0,15.0
0.8311481688777754,0.0,9.168851831122225,0.0,0.6135316725634209,0.588990405660884,0.0,19.605774341913044
0.8311481686005555,0.0,9.168851831399444,0.0,2.3718657198145516,2.2769910910219693,0.0,36.437241017414365
0.8311481688786309,0.0,9.16885183112137,0.0,3.5160932046995956,3.3754494765116116,0.0,60.74423176398339
0.831148168826167,0.0,9.168851831173832,0.0,4.348225976895356,4.174296937819541,0.0,90.33123680915575
5.0044682872795185,0.0,4.9955317127204815,0.0,0.6796993459823579,0.6525113721430635,0.0,95.00000372899348
5.8510224958907155,0.0,4.1489775041092845,0.0,0.0,0.0,0.0,95.00000372899348
5.225408890787285,0.0,4.774591109212715,0.0,0.0,0.0,0.0,95.00000372899348
4.653061981390609,0.0,5.346938018609391,0.0,0.0,0.0,0.0,95.00000372899348
4.199938235043092,0.0,5.800061764956908,0.0,0.0,0.0,0.0,95.00000372899348
2.4929860683179843,0.0,7.507013931682016,0.0,0.0,0.0,0.0,95.00000372899348
1.0887584480418295,0.0,8.91124155195817,0.0,0.0,0.0,0.0,95.00000372899348
0.051023987134384885,0.7801239049646274,9.168852107900987,0.0,0.0,0.0,0.0,89.14298898651629
0.0,0.83114811982014,9.16885188017986,0.0,0.0,0.0,0.0,82.86219924554771
0.0,0.8311481394481254,9.168851860551875,0.0,0.0,0.0,0.0,76.56597174978617
0.0,0.8311481356807162,9.168851864319283,0.0,0.0,0.0,0.0,70.25384093059877
0.0,0.8311481206980627,9.168851879301938,0.0,0.0,0.0,0.0,63.92338698140353
0.0,0.8311480893082236,9.168851910691776,0.0,0.0,0.0,0.0,57.57067162457169
0.0,0.8311480232343565,9.168851976765643,0.0,0.0,0.0,0.0,51.18992990732567
0.0,0.831147871351406,9.168852128648593,0.0,0.0,0.0,0.0,44.772618041739115
0.0,0.8311474668584794,9.168852533141521,0.0,0.0,0.0,0.0,38.305402953467905
0.0,0.8311481688935091,9.16885183110649,0.0,0.0,0.0,0.0,31.76569720927872
0.0,0.8311481688909922,9.168851831109007,0.0,0.0,0.0,0.0,25.110170838389866
0.0,0.8311481686323507,9.168851831367649,0.0,0.0,0.0,0.0,18.235531908641057
0.033463605705812645,0.38192088223684223,9.584615512057345,0.0,0.0,0.0,0.0,15.0
0.15717087995361576,0.0,9.842829120046384,0.0,0.0,0.0,0.0,15.0
0.8311481688843572,0.0,9.168851831115642,0.0,0.5751647315103496,0.5521581422499356,0.0,19.326210885165253
0.8311481687978426,0.0,9.168851831202158,0.0,1.7342916134234572,1.6649199488865187,0.0,31.768181998509743
0.8311481688918376,0.0,9.168851831108162,0.0,2.0347589310002254,1.9533685737602164,0.0,46.0637709805211
0.8311481469713649,0.0,9.168851853028634,0.0,0.374255441059914,0.3592852234175174,0.0,48.7038361493693
0.8311481688883144,0.0,9.168851831111686,0.0,0.129926508378295,0.1247294480431632,0.0,49.62053002396054
0.8311473305636203,0.0,9.16885266943638,0.0,1.1241789963281188,1.079211836474994,0.0,57.478214301305464
0.10995872252729129,0.7211887749202672,9.16885250255244,0.0,0.0,0.0,0.0,51.94743160657016
0.8311481688931923,0.0,9.168851831106808,0.0,1.858847904589991,1.7844939884063913,0.0,64.85313847081832
0.18330617025898052,0.647841442864891,9.168852386876129,0.0,0.0,0.0,0.0,59.912803979257966
0.7894181687741634,0.041730000036827,9.16885183118901,0.0,0.0,0.0,0.0,59.59528132206344
0.02007153945067355,0.8110762804576945,9.168852180091632,0.0,0.0,0.0,0.0,53.379234496645786
0.0,0.8311479315749165,9.168852068425084,0.0,0.0,0.0,0.0,46.97557779009402
0.0,0.8311476556325422,9.168852344367458,0.0,0.0,0.0,0.0,40.52732170052574
0.0,0.831146797490076,9.168853202509924,0.0,0.0,0.0,0.0,34.015831262987675
0.0,0.8311481688928508,9.16885183110715,0.0,0.0,0.0,0.0,27.40704861369556
0.0,0.8311481688506737,9.168851831149325,0.0,0.0,0.0,0.0,20.62686143057316
0.0,0.6632146027805503,9.33678539721945,0.0,0.0,0.0,0.0,15.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0
0.017856908651674087,0.0,9.982143091348325,0.0,0.0,0.0,0.0,15.0
0.7916855662357808,0.0,9.208314433764219,0.0,0.0,0.0,0.0,15.0
0.809843935781946,0.0,9.190156064218055,0.0,2.3122240050247718,2.2197350448237807,0.0,31.561041591905102
0.8098439376121753,0.0,9.190156062387825,0.0,3.61620917299976,3.4715608060797694,0.0,56.61825126933526
0.8098439375906841,0.0,9.190156062409315,0.0,4.626802364661854,4.44173027007538,0.0,88.11979835377805
5.058074012285902,0.0,4.941925987714098,0.0,1.002505373097975,0.9624051581740559,0.0,95.00000622357105
4.274240305564968,0.0,5.725759694435032,0.0,0.0,0.0,0.0,95.00000622357105
6.0616908130325715,0.0,3.9383091869674285,0.0,0.0,0.0,0.0,95.00000622357105
5.526696002564445,0.0,4.473303997435555,0.0,0.0,0.0,0.0,95.00000622357105
4.5387978443468615,0.0,5.4612021556531385,0.0,0.0,0.0,0.0,95.00000622357105
3.1742212525594775,0.0,6.8257787474405225,0.0,0.0,0.0,0.0,95.00000622357105
1.40206438158636,0.0,8.59793561841364,0.0,0.0,0.0,0.0,95.00000622357105
0.07106436042820723,0.7387793473303668,9.190156292241426,0.0,0.0,0.0,0.0,89.45454002742879
0.0,0.8098438888748634,9.190156111125138,0.0,0.0,0.0,0.0,83.33442540215519
0.0,0.8098439109474379,9.190156089052563,0.0,0.0,0.0,0.0,77.19956143925458
0.0,0.8098439086002608,9.19015609139974,0.0,0.0,0.0,0.0,71.04975803570335
0.0,0.8098438969675653,9.190156103032434,0.0,0.0,0.0,0.0,64.8829614069638
0.0,0.8098438722717778,9.190156127728223,0.0,0.0,0.0,0.0,58.69574547029708
0.0,0.8098438219513914,9.190156178048609,0.0,0.0,0.0,0.0,52.483122426965004
0.0,0.8098437112798438,9.190156288720157,0.0,0.0,0.0,0.0,46.237820737670184
0.0,0.8098434342383691,9.190156565761631,0.0,0.0,0.0,0.0,39.94877225322464
0.0,0.8098426037486962,9.190157396251303,0.0,0.0,0.0,0.0,33.5979064647226
0.0,0.8098439376607477,9.190156062339252,0.0,0.0,0.0,0.0,27.152412822000567
0.0,0.8098439376241733,9.190156062375827,0.0,0.0,0.0,0.0,20.541677914973445
0.06640745899250142,0.652997223491949,9.28059531751555,0.0,0.0,0.0,0.0,15.0
0.786896672391676,0.0,9.213103327608325,0.0,0.0,0.0,0.0,15.0
0.8098439372668298,0.0,9.19015606273317,0.0,1.392013349454999,1.336332815476799,0.0,25.175177673544376
0.8098439376350135,0.0,9.190156062364986,0.0,2.217452582671095,2.128754479364251,0.0,40.83547831369152
0.809843937590923,0.0,9.190156062409077,0.0,4.6351999270448445,4.449791929963051,0.0,72.59573943964102
1.5510515045874351,0.0,8.448948495412566,0.0,3.291030272926334,3.159389062009281,0.0,95.00000000001229
5.3608969902979355,0.0,4.6391030097020645,0.0,0.0,0.0,0.0,95.00000000001229
5.917336349034323,0.0,4.082663650965677,0.0,0.0,0.0,0.0,95.00000000001229
4.536742335780973,0.0,5.463257664219027,0.0,0.0,0.0,0.0,95.00000000001229
3.436155423506006,0.0,6.563844576493993,0.0,0.0,0.0,0.0,95.00000000001229
2.3681663890931484,0.0,7.631833610906852,0.0,0.0,0.0,0.0,95.00000000001229
0.6659563747677717,0.1438875622568698,9.190156062975358,0.0,0.0,0.0,0.0,93.94156070780426
0.08347397008985655,0.726369812443087,9.190156217467056,0.0,0.0,0.0,0.0,88.46637926713501
0.0,0.8098438918419777,9.190156108158023,0.0,0.0,0.0,0.0,82.34253109395104
0.0,0.8098439112560142,9.190156088743986,0.0,0.0,0.0,0.0,76.2040754987298
0.0,0.8098439073624766,9.190156092637523,0.0,0.0,0.0,0.0,70.05044297326889
0.0,0.8098438939939818,9.190156106006018,0.0,0.0,0.0,0.0,63.87934548474617
0.0,0.8098438663040851,9.190156133695915,0.0,0.0,0.0,0.0,57.68712770873399
0.0,0.809843809506948,9.190156190493052,0.0,0.0,0.0,0.0,51.46849190183157
0.0,0.809843682081949,9.190156317918051,0.0,0.0,0.0,0.0,45.21567539149707
