,Load Profile,System to Load,Battery to Load,Grid to Load,Solar + Battery to Load,Total Supply,Difference,System to Battery,Grid to Battery,Battery SOC,hour,month,day_of_year,season,tou_period,soc_bin,electricity_rate,grid_cost,battery_wear_cost
2018-08-24 03:00:00,0.4075447790614957,0.0,0.0499541152647681,0.3575906637967276,0.0499541152647681,0.4075447790614957,0.0,0.0,0.0,74.45837718887203,3,8,236,Summer,Off-Peak,60-80%,0.27,0.09654947922511646,0.009241511323982097
2018-08-24 04:00:00,0.4075358027243783,0.0,0.0499451389273677,0.3575906637970105,0.0499451389273677,0.4075358027243783,0.0,0.0,0.0,74.0823979943711,4,8,236,Summer,Off-Peak,60-80%,0.27,0.09654947922519284,0.009239850701563024
2018-08-24 05:00:00,0.4208297456421673,0.0,0.0632390818439189,0.3575906637982484,0.0632390818439189,0.4208297456421673,0.0,0.0,0.0,73.6062290406696,5,8,236,Summer,Off-Peak,60-80%,0.27,0.09654947922552708,0.011699230141124995
2018-08-24 06:00:00,0.4284287457840618,0.0,0.0708380819856743,0.3575906637983874,0.0708380819856743,0.4284287457840618,0.0,0.0,0.0,73.07271292954125,6,8,236,Summer,Off-Peak,60-80%,0.27,0.0965494792255646,0.013105045167349746
2018-08-24 07:00:00,0.4677460985389044,0.1101554340872754,0.0,0.357590664451629,0.1101554340872754,0.4677460985389045,-5.551115123125783e-17,0.2002230852376615,0.0,74.46024911418367,7,8,236,Summer,Mid-Peak,60-80%,0.37,0.13230854584710272,0.0
2018-08-24 08:00:00,0.5320068577937552,0.1566914647806763,0.0177247292150409,0.3575906637980379,0.1744161939957172,0.5320068577937552,0.0,0.0,0.0,74.32685056170475,8,8,236,Summer,Mid-Peak,60-80%,0.37,0.13230854560527402,0.0032790749047825665
2018-08-24 09:00:00,0.6276460740941945,0.2700554095705146,0.0,0.3575906645236798,0.2700554095705146,0.6276460740941945,0.0,0.2231620004426615,0.0,75.87237733665107,9,8,236,Summer,Mid-Peak,60-80%,0.37,0.13230854587376153,0.0
2018-08-24 10:00:00,0.6513513740207244,0.2937593011012998,0.0,0.3575920729194246,0.2937593011012998,0.6513513740207244,0.0,1.497562232614542,0.0,86.15231832991076,10,8,236,Summer,Mid-Peak,80-100%,0.37,0.1323090669801871,0.0
2018-08-24 11:00:00,0.6712080859576987,0.6712080859576987,0.0,0.0,0.6712080859576987,0.6712080859576987,0.0,1.2959207459496849,0.0,95.00000517300316,11,8,236,Summer,Mid-Peak,80-100%,0.37,0.0,0.0
2018-08-24 12:00:00,0.6974151509660473,0.6974151509660473,0.0,0.0,0.6974151509660473,0.6974151509660473,0.0,0.0,0.0,95.00000517300316,12,8,236,Summer,Mid-Peak,80-100%,0.37,0.0,0.0
2018-08-24 13:00:00,0.6529563173011486,0.6529563173011486,0.0,0.0,0.6529563173011486,0.6529563173011486,0.0,0.0,0.0,95.00000517300316,13,8,236,Summer,Mid-Peak,80-100%,0.37,0.0,0.0
2018-08-24 14:00:00,0.626468248173419,0.626468248173419,0.0,0.0,0.626468248173419,0.626468248173419,0.0,0.0,0.0,95.00000517300316,14,8,236,Summer,Mid-Peak,80-100%,0.37,0.0,0.0
2018-08-24 15:00:00,0.6123279748172834,0.6123279748172834,0.0,0.0,0.6123279748172834,0.6123279748172834,0.0,0.0,0.0,95.00000517300316,15,8,236,Summer,Mid-Peak,80-100%,0.37,0.0,0.0
2018-08-24 16:00:00,0.6083646500063765,0.6083646500063765,0.0,0.0,0.6083646500063765,0.6083646500063765,0.0,0.0,0.0,95.00000517300316,16,8,236,Summer,Peak,80-100%,0.47,0.0,0.0
