timestamp,soc,load,solar,battery_out,grid_in,hour,tou_period,season,has_grid_purchase,has_battery_capacity,no_solar_available,battery_not_discharging,electricity_rate,actual_grid_cost,battery_alternative_cost,economic_savings_from_grid
2018-05-31 23:00:00,84.8285499242389,0.8547019837259271,0.0,0.3204705281062993,0.5342314556196278,23,Off-Peak,Spring,True,True,True,False,0.27,0.14424249301729952,0.10981424365514571,-0.034428249362153815
2018-06-01 00:00:00,82.80863963279226,0.6590955675145944,0.0,0.2701556893035881,0.3889398782110063,0,Off-Peak,Summer,True,True,True,False,0.27,0.1050137671169717,0.0799487527433735,-0.025065014373598205
2018-06-01 01:00:00,81.78613178684544,0.525715447009674,0.0,0.136775569010227,0.3889398779994469,1,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705985067,0.0799487526998863,-0.025065014359964374
2018-06-01 02:00:00,81.04617637940946,0.4879065093619358,0.0,0.0989666313640492,0.3889398779978865,2,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705942936,0.07994875269956556,-0.025065014359863802
2018-06-01 03:00:00,80.37689055225016,0.4784349691736124,0.0,0.0894950911741369,0.3889398779994755,3,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705985839,0.07994875269989217,-0.02506501435996622
2018-06-01 04:00:00,79.40329411824932,0.5190562950761957,0.0,0.1301164170463319,0.3889398780298637,4,Off-Peak,Summer,True,True,True,False,0.27,0.1050137670680632,0.07994875270613865,-0.025065014361924556
2018-06-01 19:00:00,91.58413905384944,0.7366841216216214,0.0,0.3477442329589872,0.3889398886626342,19,Peak,Summer,True,True,True,False,0.47,0.18280174767143806,0.07994875489176369,-0.10285299277967437
2018-06-01 20:00:00,88.98741356800548,0.7371351351351352,0.0,0.3481952544065521,0.3889398807285831,20,Peak,Summer,True,True,True,False,0.47,0.18280174394243404,0.07994875326087542,-0.10285299068155862
2018-06-01 21:00:00,86.2835985919038,0.7509645270270271,0.0,0.3620246469573814,0.3889398800696457,21,Peak,Summer,True,True,True,False,0.47,0.18280174363273347,0.07994875312542717,-0.1028529905073063
2018-06-01 22:00:00,83.46846835088742,0.7653783783783784,0.0,0.3764384986772098,0.3889398797011686,22,Off-Peak,Summer,True,True,True,False,0.27,0.10501376751931553,0.07994875304968466,-0.025065014469630872
2018-06-01 23:00:00,80.53578573584596,0.7806142796996729,0.0,0.3916744000948076,0.3889398796048652,23,Off-Peak,Summer,True,True,True,False,0.27,0.1050137674933136,0.07994875302988896,-0.025065014463424642
2018-06-02 00:00:00,78.73884370755485,0.6289150948172402,0.0,0.2399752168190386,0.3889398779982015,0,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705951442,0.0799487526996303,-0.02506501435988412
2018-06-02 01:00:00,78.00001420450361,0.4876375808770611,0.0,0.0986977028740077,0.3889398780030534,1,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706082442,0.07994875270062764,-0.025065014360196786
2018-06-02 02:00:00,77.64500483886341,0.4363679696231892,0.0,0.0474280916265462,0.388939877996643,2,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705909361,0.07994875269930994,-0.02506501435978367
2018-06-02 03:00:00,77.44967549878078,0.4150355934716653,0.0,0.0260957154749923,0.3889398779966729,3,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705910169,0.07994875269931609,-0.0250650143597856
2018-06-02 04:00:00,77.22280426230344,0.4192464106869867,0.0,0.0303065326902017,0.388939877996785,4,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705913196,0.07994875269933913,-0.02506501435979283
2018-06-02 05:00:00,76.87735119595261,0.4350780729914773,0.0,0.0461381949940532,0.3889398779974241,5,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705930451,0.07994875269947051,-0.025065014359834006
2018-06-02 19:00:00,91.54244011971338,0.7352466216216215,0.0,0.346306733455909,0.3889398881657124,19,Peak,Summer,True,True,True,False,0.47,0.18280174743788483,0.07994875478961866,-0.10285299264826617
2018-06-02 20:00:00,88.92201832890684,0.7402820945945946,0.0,0.3513422137447458,0.3889398808498487,20,Peak,Summer,True,True,True,False,0.47,0.1828017439994289,0.07994875328580223,-0.10285299071362666
2018-06-02 21:00:00,86.33298567662129,0.7356131756756759,0.0,0.3466732961160774,0.3889398795595984,21,Peak,Summer,True,True,True,False,0.47,0.18280174339301125,0.07994875302058412,-0.10285299037242714
2018-06-02 22:00:00,83.42767815863976,0.7773969594594595,0.0,0.3884570792129194,0.3889398802465401,22,Off-Peak,Summer,True,True,True,False,0.27,0.10501376766656582,0.07994875316178879,-0.025065014504777036
2018-06-02 23:00:00,80.62894748093954,0.7627516891891892,0.0,0.373811810118114,0.3889398790710752,23,Off-Peak,Summer,True,True,True,False,0.27,0.10501376734919031,0.07994875292016546,-0.025065014429024854
2018-06-03 00:00:00,78.52243697888235,0.6701756756756758,0.0,0.2812357975779302,0.3889398780977455,0,Off-Peak,Summer,True,True,True,False,0.27,0.10501376708639129,0.07994875272009212,-0.025065014366299168
2018-06-03 01:00:00,77.74282837420493,0.4930688373874886,0.0,0.1041289593767208,0.3889398780107678,1,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706290731,0.07994875270221337,-0.025065014360693944
2018-06-03 02:00:00,77.43429015238168,0.4301558312159837,0.0,0.041215953219082,0.3889398779969016,2,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705916345,0.07994875269936311,-0.02506501435980034
2018-06-03 03:00:00,77.2182230303343,0.4178022150752647,0.0,0.0288623370785985,0.3889398779966662,3,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705909987,0.0799487526993147,-0.02506501435978517
2018-06-03 04:00:00,77.01434572989977,0.4161719672566859,0.0,0.02723208926001,0.3889398779966759,4,Off-Peak,Summer,True,True,True,False,0.27,0.1050137670591025,0.07994875269931671,-0.02506501435978578
2018-06-03 19:00:00,91.17647826377362,0.7418766891891891,0.0,0.3529368020518879,0.3889398871373012,19,Peak,Summer,True,True,True,False,0.47,0.18280174695453155,0.07994875457822304,-0.10285299237630852
2018-06-03 20:00:00,88.42592472745507,0.7575878378378378,0.0,0.368647956540678,0.3889398812971598,20,Peak,Summer,True,True,True,False,0.47,0.18280174420966508,0.07994875337774951,-0.10285299083191557
2018-06-03 21:00:00,85.68422534438751,0.7559003378378378,0.0,0.3669604580251145,0.3889398798127233,21,Peak,Summer,True,True,True,False,0.47,0.18280174351197995,0.07994875307261534,-0.1028529904393646
2018-06-03 22:00:00,82.63387969105582,0.7966097972972974,0.0,0.4076699167796047,0.3889398805176927,22,Off-Peak,Summer,True,True,True,False,0.27,0.10501376773977703,0.07994875321752572,-0.025065014522251308
2018-06-03 23:00:00,79.62428476333879,0.7906993243243243,0.0,0.4017594448265143,0.38893987949781,23,Off-Peak,Summer,True,True,True,False,0.27,0.10501376746440871,0.07994875300788316,-0.02506501445652555
2018-06-04 00:00:00,77.40251135576109,0.6854085034016044,0.0,0.296468625302942,0.3889398780986624,0,Off-Peak,Summer,True,True,True,False,0.27,0.10501376708663884,0.07994875272028058,-0.02506501436635826
2018-06-04 01:00:00,76.63807470259351,0.4909966746505007,0.0,0.1020567966346754,0.3889398780158252,1,Off-Peak,Summer,True,True,True,False,0.27,0.1050137670642728,0.07994875270325295,-0.02506501436101985
2018-06-04 02:00:00,76.30666581039632,0.4331898519779976,0.0,0.0442499739813035,0.388939877996694,2,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705910738,0.07994875269932043,-0.025065014359786947
2018-06-04 03:00:00,76.08865244206487,0.4180485834443571,0.0,0.0291087054476812,0.3889398779966758,3,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705910247,0.07994875269931669,-0.02506501435978578
2018-06-04 04:00:00,75.92728838052928,0.4104842236220098,0.0,0.0215443456253433,0.3889398779966664,4,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705909994,0.07994875269931476,-0.025065014359785184
2018-06-04 19:00:00,92.03492928561847,0.7181243949890804,0.0,0.3291845067791053,0.3889398882099751,19,Peak,Summer,True,True,True,False,0.47,0.1828017474586883,0.0799487547987171,-0.10285299265997119
2018-06-04 20:00:00,89.35205786863384,0.7487060810810812,0.0,0.3597661991906464,0.3889398818904347,20,Peak,Summer,True,True,True,False,0.47,0.1828017444885043,0.07994875349970047,-0.10285299098880384
2018-06-04 21:00:00,86.74363725375825,0.7382483108108109,0.0,0.3493084311501322,0.3889398796606786,21,Peak,Summer,True,True,True,False,0.47,0.18280174344051894,0.07994875304136172,-0.10285299039915723
2018-06-04 22:00:00,83.67434006190383,0.7992977831668561,0.0,0.4103579020239122,0.3889398811429438,22,Off-Peak,Summer,True,True,True,False,0.27,0.10501376790859483,0.07994875334604956,-0.02506501456254527
2018-06-04 23:00:00,80.53618585449743,0.8079621157656667,0.0,0.4190222357241246,0.388939880041542,23,Off-Peak,Summer,True,True,True,False,0.27,0.10501376761121635,0.07994875311965029,-0.025065014491566062
2018-06-05 00:00:00,78.06269848770681,0.719020982636363,0.0,0.3300811043857767,0.3889398782505863,0,Off-Peak,Summer,True,True,True,False,0.27,0.10501376712765831,0.07994875275150941,-0.0250650143761489
2018-06-05 01:00:00,76.97300116583354,0.5344078020036193,0.0,0.1454679239886755,0.3889398780149437,1,Off-Peak,Summer,True,True,True,False,0.27,0.1050137670640348,0.07994875270307175,-0.025065014360963048
2018-06-05 02:00:00,76.50539619573354,0.4513724985249095,0.0,0.0624326205273965,0.3889398779975129,2,Off-Peak,Summer,True,True,True,False,0.27,0.1050137670593285,0.07994875269948877,-0.025065014359839724
2018-06-05 03:00:00,76.10060010216803,0.4429800443490324,0.0,0.0540401663522454,0.3889398779967869,3,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705913247,0.07994875269933953,-0.025065014359792942
2018-06-05 04:00:00,75.61857350081084,0.4532756951345364,0.0,0.0643358171366841,0.3889398779978522,4,Off-Peak,Summer,True,True,True,False,0.27,0.1050137670594201,0.0799487526995585,-0.025065014359861595
2018-06-05 05:00:00,74.99387011713556,0.472292110612428,0.0,0.083352232610474,0.3889398780019539,5,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706052756,0.07994875270040162,-0.02506501436012594
2018-06-05 19:00:00,91.35542190983746,0.7426173603850564,0.0,0.3536774721378271,0.3889398882472293,19,Peak,Summer,True,True,True,False,0.47,0.18280174747619776,0.07994875480637491,-0.10285299266982285
2018-06-05 20:00:00,88.79758826850228,0.7318383870169901,0.0,0.3428985067047657,0.3889398803122244,20,Peak,Summer,True,True,True,False,0.47,0.18280174374674543,0.07994875317529057,-0.10285299057145486
2018-06-05 21:00:00,86.20160280794926,0.7364812238391645,0.0,0.3475413442115495,0.3889398796276149,21,Peak,Summer,True,True,True,False,0.47,0.18280174342497899,0.07994875303456528,-0.1028529903904137
2018-06-05 22:00:00,83.01644655247496,0.81462798821887,0.0,0.4256881065191577,0.3889398816997122,22,Off-Peak,Summer,True,True,True,False,0.27,0.1050137680589223,0.07994875346049639,-0.025065014598425917
2018-06-05 23:00:00,80.04752521321116,0.7853115793224091,0.0,0.3963717001264745,0.3889398791959346,23,Off-Peak,Summer,True,True,True,False,0.27,0.10501376738290234,0.079948752945831,-0.025065014437071348
2018-06-06 00:00:00,78.17004134216899,0.6395678855257083,0.0,0.2506280075232981,0.3889398780024102,0,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706065076,0.07994875270049542,-0.025065014360155333
2018-06-06 01:00:00,77.3115716124682,0.5035650180451985,0.0,0.1146251400432697,0.3889398780019287,1,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706052075,0.07994875270039645,-0.025065014360124302
2018-06-06 02:00:00,76.72560764431783,0.467173613760929,0.0,0.0782337357639576,0.3889398779969713,2,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705918225,0.07994875269937742,-0.025065014359804835
2018-06-06 03:00:00,76.21398286596897,0.4572378458110399,0.0,0.0682979678134046,0.3889398779976352,3,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705936151,0.0799487526995139,-0.025065014359847607
2018-06-06 04:00:00,75.46216117892013,0.4892601598737658,0.0,0.1003202818648552,0.3889398780089106,4,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706240587,0.07994875270183163,-0.025065014360574234
2018-06-06 19:00:00,91.72375615837318,0.7365175210356693,0.0,0.3475776315824895,0.3889398894531797,19,Peak,Summer,True,True,True,False,0.47,0.18280174804299446,0.0799487550542647,-0.10285299298872976
2018-06-06 20:00:00,89.27330508401255,0.7175388160140194,0.0,0.328598935957001,0.3889398800570183,20,Peak,Summer,True,True,True,False,0.47,0.1828017436267986,0.07994875312283153,-0.10285299050396707
