timestamp,soc,load,solar,battery_out,grid_in,hour,tou_period,season,has_grid_purchase,has_battery_capacity,no_solar_available,battery_not_discharging
2018-01-31 05:00:00,95.00000000000004,0.8403438641486622,0.0,0.0,0.8403438641486622,5,Off-Peak,Winter,True,True,True,True
2018-01-31 06:00:00,95.00000000000004,0.9422835584034844,0.0,0.0,0.9422835584034844,6,Off-Peak,Winter,True,True,True,True
2018-01-31 07:00:00,95.00000000000004,1.0646510683832904,0.0,0.0,1.0646510683832904,7,Mid-Peak,Winter,True,True,True,True
2018-01-31 18:00:00,95.00000000000004,0.7143582150014014,0.0,0.0,0.7143582150014014,18,Peak,Winter,True,True,True,True
2018-01-31 19:00:00,95.00000000000004,0.7774917773598913,0.0,0.0,0.7774917773598913,19,Peak,Winter,True,True,True,True
2018-01-31 20:00:00,95.00000000000004,0.8881610108877344,0.0,0.0,0.8881610108877344,20,Peak,Winter,True,True,True,True
2018-01-31 21:00:00,95.00000000000004,1.013176328818323,0.0,0.0,1.013176328818323,21,Peak,Winter,True,True,True,True
2018-01-31 22:00:00,94.7640557383831,1.1027512598246372,0.0,0.0319792797514555,1.0707719800731816,22,Off-Peak,Winter,True,True,True,False
2018-01-31 23:00:00,94.89823378009636,1.051032555456601,0.0,0.0,1.051032555456601,23,Off-Peak,Winter,True,True,True,True
2018-02-01 00:00:00,91.95018653838586,0.9270880805728134,0.0,0.3979511648320783,0.5291369157407351,0,Off-Peak,Winter,True,True,True,False
2018-02-01 01:00:00,89.97224760114221,0.7959123487582361,0.0,0.2667754592246059,0.5291368895336303,1,Off-Peak,Winter,True,True,True,False
2018-02-01 02:00:00,88.92195481427744,0.6707789961808597,0.0,0.1416421070523532,0.5291368891285064,2,Off-Peak,Winter,True,True,True,False
2018-02-01 03:00:00,88.11809375898963,0.6375119099739798,0.0,0.1083750208389869,0.5291368891349928,3,Off-Peak,Winter,True,True,True,False
2018-02-01 04:00:00,87.2886485396625,0.6409114886463225,0.0,0.1117745995011016,0.529136889145221,4,Off-Peak,Winter,True,True,True,False
2018-02-01 05:00:00,85.87917603888971,0.7188857099955431,0.0,0.1897488206046162,0.529136889390927,5,Off-Peak,Winter,True,True,True,False
2018-02-01 06:00:00,84.03212343416145,0.7775325491214341,0.0,0.2483956595036965,0.5291368896177375,6,Off-Peak,Winter,True,True,True,False
2018-02-01 07:00:00,81.55613067562759,0.861664382034548,0.0,0.3325274915075401,0.529136890527008,7,Mid-Peak,Winter,True,True,True,False
2018-02-01 18:00:00,93.76017983366133,0.6972531484160951,0.0,0.1681162581727375,0.5291368902433575,18,Peak,Winter,True,True,True,False
2018-02-01 19:00:00,92.02405187533142,0.7636561989137041,0.0,0.2345193082438249,0.5291368906698791,19,Peak,Winter,True,True,True,False
2018-02-01 20:00:00,89.62835129718238,0.8521068684745459,0.0,0.3229699759813308,0.5291368924932149,20,Peak,Winter,True,True,True,False
2018-02-01 21:00:00,86.190159828304,0.991537829953802,0.0,0.4624009319634247,0.5291368979903772,21,Peak,Winter,True,True,True,False
2018-02-01 22:00:00,82.16194211398572,1.0697809746699531,0.0,0.5406440770237979,0.5291368976461552,22,Off-Peak,Winter,True,True,True,False
2018-02-01 23:00:00,78.37662169925532,1.036507239520068,0.0,0.507370347268197,0.5291368922518711,23,Off-Peak,Winter,True,True,True,False
2018-02-02 00:00:00,75.3717855720316,0.9316070101055292,0.0,0.4024701203951332,0.529136889710396,0,Off-Peak,Winter,True,True,True,False
2018-02-02 01:00:00,73.478269712218,0.7827249918248698,0.0,0.2535881026918836,0.5291368891329862,1,Off-Peak,Winter,True,True,True,False
2018-02-02 02:00:00,72.73846489601465,0.6282490152433279,0.0,0.0991121261076564,0.5291368891356715,2,Off-Peak,Winter,True,True,True,False
2018-02-02 03:00:00,72.44042285677241,0.5690707671744556,0.0,0.0399338780477498,0.5291368891267058,3,Off-Peak,Winter,True,True,True,False
2018-02-02 04:00:00,72.04151652028537,0.5825737601314838,0.0,0.0534368710040213,0.5291368891274624,4,Off-Peak,Winter,True,True,True,False
2018-02-02 05:00:00,71.14744371396155,0.648829108002912,0.0,0.1196922188348468,0.5291368891680652,5,Off-Peak,Winter,True,True,True,False
2018-02-02 06:00:00,69.74592749606455,0.7165997180297767,0.0,0.1874628287117344,0.5291368893180424,6,Off-Peak,Winter,True,True,True,False
2018-02-02 07:00:00,67.64649557371997,0.809586121557675,0.0,0.2804492314164482,0.5291368901412268,7,Mid-Peak,Winter,True,True,True,False
2018-02-02 18:00:00,93.73969196770214,0.7004307364740403,0.0,0.1712938461472523,0.529136890326788,18,Peak,Winter,True,True,True,False
2018-02-02 19:00:00,91.70470339707468,0.8038990071762413,0.0,0.2747621150323486,0.5291368921438926,19,Peak,Winter,True,True,True,False
2018-02-02 20:00:00,89.10941543417188,0.878846981582032,0.0,0.3497100885623653,0.5291368930196667,20,Peak,Winter,True,True,True,False
2018-02-02 21:00:00,85.87784587906188,0.9637097546104644,0.0,0.4345728599983466,0.5291368946121178,21,Peak,Winter,True,True,True,False
2018-02-02 22:00:00,82.076163308726,1.039392758214881,0.0,0.5102558624115331,0.5291368958033479,22,Off-Peak,Winter,True,True,True,False
2018-02-02 23:00:00,78.21394361156923,1.0467297888578737,0.0,0.5175928954338995,0.5291368934239742,23,Off-Peak,Winter,True,True,True,False
2018-02-03 00:00:00,75.14236235692795,0.940470886163904,0.0,0.411333996394393,0.529136889769511,0,Off-Peak,Winter,True,True,True,False
2018-02-03 01:00:00,73.13377483121445,0.7980661496711043,0.0,0.268929260524166,0.5291368891469383,1,Off-Peak,Winter,True,True,True,False
2018-02-03 02:00:00,72.46400963955315,0.6188540440342356,0.0,0.0897171548938393,0.5291368891403962,2,Off-Peak,Winter,True,True,True,False
2018-02-03 03:00:00,72.4394126843969,0.532432871251596,0.0,0.0032959821250446,0.5291368891265513,3,Off-Peak,Winter,True,True,True,False
2018-02-03 04:00:00,72.28717811693738,0.5495335756685463,0.0,0.0203966865419419,0.5291368891266044,4,Off-Peak,Winter,True,True,True,False
2018-02-03 05:00:00,71.59136970341301,0.6223084340526571,0.0,0.0931715449045294,0.5291368891481276,5,Off-Peak,Winter,True,True,True,False
2018-02-03 06:00:00,70.3228911955338,0.6988485853532006,0.0,0.1697116960791842,0.5291368892740164,6,Off-Peak,Winter,True,True,True,False
2018-02-03 07:00:00,68.22646237375373,0.8092407450258341,0.0,0.2801038548221869,0.5291368902036471,7,Mid-Peak,Winter,True,True,True,False
2018-02-03 18:00:00,93.03697326709644,0.7952060810810809,0.0,0.2660691858027593,0.5291368952783216,18,Peak,Winter,True,True,True,False
2018-02-03 19:00:00,90.71643758852036,0.8421672297297297,0.0,0.3130303374257769,0.5291368923039528,19,Peak,Winter,True,True,True,False
2018-02-03 20:00:00,87.7803875339055,0.9243783783783784,0.0,0.39524148420588,0.5291368941724983,20,Peak,Winter,True,True,True,False
2018-02-03 21:00:00,84.57971445682533,0.9592880370136484,0.0,0.4301511443103989,0.5291368927032495,21,Peak,Winter,True,True,True,False
2018-02-03 22:00:00,80.8582637448754,1.0283788943743797,0.0,0.4992419996776538,0.5291368946967259,22,Off-Peak,Winter,True,True,True,False
2018-02-03 23:00:00,77.10160218284095,1.0323712066064772,0.0,0.5032343137577947,0.5291368928486825,23,Off-Peak,Winter,True,True,True,False
2018-02-04 00:00:00,74.04383894904643,0.9384252894084112,0.0,0.4092883995441068,0.5291368898643043,0,Off-Peak,Winter,True,True,True,False
2018-02-04 01:00:00,72.4393177998611,0.7439418854793601,0.0,0.2148049963437056,0.5291368891356545,1,Off-Peak,Winter,True,True,True,False
2018-02-04 02:00:00,72.25124365473347,0.5543331050419623,0.0,0.0251962159127063,0.5291368891292559,2,Off-Peak,Winter,True,True,True,False
2018-02-04 03:00:00,72.57960734007412,0.4813839670995231,0.0,0.0,0.4813839670995231,3,Off-Peak,Winter,True,True,True,True
2018-02-04 04:00:00,72.98774209051736,0.4697708473329871,0.0,0.0,0.4697708473329871,4,Off-Peak,Winter,True,True,True,True
2018-02-04 05:00:00,73.07087541362161,0.5170463404246627,0.0,0.0,0.5170463404246627,5,Off-Peak,Winter,True,True,True,True
2018-02-04 06:00:00,72.89025123801835,0.5533413162049005,0.0,0.0242044270781596,0.5291368891267407,6,Off-Peak,Winter,True,True,True,False
2018-02-04 07:00:00,72.12073568505993,0.6321900298894108,0.0,0.1030531407326257,0.5291368891567849,7,Mid-Peak,Winter,True,True,True,False
2018-02-04 18:00:00,93.03154317455083,0.7957917232317478,0.0,0.2666548279239685,0.5291368953077793,18,Peak,Winter,True,True,True,False
2018-02-04 19:00:00,90.99820074033018,0.8035085320310658,0.0,0.2743716412356442,0.5291368907954215,19,Peak,Winter,True,True,True,False
2018-02-04 20:00:00,88.24860184781824,0.8993906885722615,0.0,0.3702537949518925,0.529136893620369,20,Peak,Winter,True,True,True,False
2018-02-04 21:00:00,84.4764022847053,1.0358906108146568,0.0,0.5067537115860533,0.5291368992286035,21,Peak,Winter,True,True,True,False
2018-02-04 22:00:00,80.60583622723979,1.048264102905918,0.0,0.5191272089201158,0.5291368939858023,22,Off-Peak,Winter,True,True,True,False
2018-02-04 23:00:00,76.88882823268725,1.0270054193858746,0.0,0.4978685271989149,0.5291368921869597,23,Off-Peak,Winter,True,True,True,False
2018-02-05 00:00:00,73.91526771937909,0.9271334655095448,0.0,0.3979965757718397,0.5291368897377051,0,Off-Peak,Winter,True,True,True,False
2018-02-05 01:00:00,71.85792353271115,0.8044163977778513,0.0,0.2752795085983153,0.529136889179536,1,Off-Peak,Winter,True,True,True,False
2018-02-05 02:00:00,71.51878138681009,0.5745521170591177,0.0,0.0454152279225452,0.5291368891365724,2,Off-Peak,Winter,True,True,True,False
2018-02-05 03:00:00,71.73485519443106,0.4977281251267913,0.0,0.0,0.4977281251267913,3,Off-Peak,Winter,True,True,True,True
2018-02-05 04:00:00,72.02422623294503,0.4870669154501108,0.0,0.0,0.4870669154501108,4,Off-Peak,Winter,True,True,True,True
2018-02-05 05:00:00,71.97231794836036,0.5360904188425613,0.0,0.0069535297160371,0.5291368891265241,5,Off-Peak,Winter,True,True,True,False
2018-02-05 06:00:00,71.53580440173334,0.5875885823312179,0.0,0.0584516932007181,0.5291368891304998,6,Off-Peak,Winter,True,True,True,False
2018-02-05 07:00:00,70.51986395568899,0.6650766954441372,0.0,0.1359398062461793,0.5291368891979578,7,Mid-Peak,Winter,True,True,True,False
2018-02-05 18:00:00,93.4469008915224,0.7398250769107466,0.0,0.2106881851816294,0.5291368917291172,18,Peak,Winter,True,True,True,False
2018-02-05 19:00:00,91.37951705273522,0.8081570335590148,0.0,0.2790201418245325,0.5291368917344823,19,Peak,Winter,True,True,True,False
2018-02-05 20:00:00,88.73038132264051,0.8859581051797251,0.0,0.3568212121172948,0.5291368930624303,20,Peak,Winter,True,True,True,False
2018-02-05 21:00:00,85.46235893781139,0.9684494493851988,0.0,0.4393125548691889,0.52913689451601,21,Peak,Winter,True,True,True,False
2018-02-05 22:00:00,81.79725310924584,1.0209656775046057,0.0,0.491828783233892,0.5291368942707136,22,Off-Peak,Winter,True,True,True,False
2018-02-05 23:00:00,78.11767212985133,1.0222063724384454,0.0,0.4930694798903831,0.5291368925480622,23,Off-Peak,Winter,True,True,True,False
2018-02-06 00:00:00,75.17627256355223,0.9230078494739018,0.0,0.3938709597937782,0.5291368896801236,0,Off-Peak,Winter,True,True,True,False
2018-02-06 01:00:00,73.31106605072551,0.7788661696621428,0.0,0.2497292805281607,0.529136889133982,1,Off-Peak,Winter,True,True,True,False
2018-02-06 02:00:00,72.98188078002865,0.5732426189466054,0.0,0.0441057298134965,0.529136889133109,2,Off-Peak,Winter,True,True,True,False
2018-02-06 03:00:00,73.07420467037527,0.5157109934886926,0.0,0.0,0.5157109934886926,3,Off-Peak,Winter,True,True,True,True
2018-02-06 04:00:00,73.0945942487447,0.5261718961578826,0.0,0.0,0.5261718961578826,4,Off-Peak,Winter,True,True,True,True
2018-02-06 05:00:00,72.49153788491375,0.609909091554619,0.0,0.0807722024123088,0.5291368891423102,5,Off-Peak,Winter,True,True,True,False
2018-02-06 06:00:00,71.37909435944255,0.6780264345788494,0.0,0.1488895453679345,0.5291368892109148,6,Off-Peak,Winter,True,True,True,False
2018-02-06 18:00:00,93.53181990796706,0.7283878699816423,0.0,0.1992509787342506,0.5291368912473917,18,Peak,Winter,True,True,True,False
2018-02-06 19:00:00,91.68297780716205,0.7787336375085264,0.0,0.2495967466979533,0.529136890810573,19,Peak,Winter,True,True,True,False
2018-02-06 20:00:00,89.04222445991118,0.8848743698725463,0.0,0.3557374761177317,0.5291368937548145,20,Peak,Winter,True,True,True,False
2018-02-06 21:00:00,85.50431339880123,1.0046423208261734,0.0,0.4755054232713804,0.529136897554793,21,Peak,Winter,True,True,True,False
2018-02-06 22:00:00,81.90520434009392,1.0121212103859645,0.0,0.4829843174007556,0.5291368929852088,22,Off-Peak,Winter,True,True,True,False
2018-02-06 23:00:00,78.25930762493613,1.017701252705841,0.0,0.488564360199649,0.5291368925061921,23,Off-Peak,Winter,True,True,True,False
2018-02-07 00:00:00,75.34655890775156,0.9191817319582068,0.0,0.3900448422967622,0.5291368896614447,0,Off-Peak,Winter,True,True,True,False
2018-02-07 01:00:00,73.53719559243369,0.7714052328190484,0.0,0.2422683436879703,0.5291368891310781,1,Off-Peak,Winter,True,True,True,False
2018-02-07 02:00:00,73.37365291198297,0.5510532760935009,0.0,0.0219163869646368,0.5291368891288639,2,Off-Peak,Winter,True,True,True,False
2018-02-07 03:00:00,73.75834920575855,0.4731726611905246,0.0,0.0,0.4731726611905246,3,Off-Peak,Winter,True,True,True,True
2018-02-07 04:00:00,74.29099201227145,0.4516274986292679,0.0,0.0,0.4516274986292679,4,Off-Peak,Winter,True,True,True,True
2018-02-07 05:00:00,74.46954186274317,0.5031578559340815,0.0,0.0,0.5031578559340815,5,Off-Peak,Winter,True,True,True,True
2018-02-07 06:00:00,74.1565491303973,0.5710905159448547,0.0,0.0419536268166211,0.5291368891282335,6,Off-Peak,Winter,True,True,True,False
2018-02-07 18:00:00,93.5971062905081,0.7194442292322206,0.0,0.1903073383235848,0.5291368909086358,18,Peak,Winter,True,True,True,False
2018-02-07 19:00:00,91.8272480959436,0.7680956165667805,0.0,0.2389587259849649,0.5291368905818156,19,Peak,Winter,True,True,True,False
2018-02-07 20:00:00,89.37110541765927,0.8600869916813917,0.0,0.3309500989991107,0.5291368926822809,20,Peak,Winter,True,True,True,False
2018-02-07 21:00:00,86.04703879585239,0.9760439617340774,0.0,0.4469070655531487,0.5291368961809286,21,Peak,Winter,True,True,True,False
2018-02-07 22:00:00,81.94547573932434,1.079378693896908,0.0,0.5502417949315063,0.5291368989654018,22,Off-Peak,Winter,True,True,True,False
2018-02-07 23:00:00,77.92410704102303,1.0678103846053462,0.0,0.5386734909218502,0.5291368936834959,23,Off-Peak,Winter,True,True,True,False
2018-02-08 00:00:00,74.99267586905435,0.9216074485557592,0.0,0.3924705591411422,0.5291368894146169,0,Off-Peak,Winter,True,True,True,False
2018-02-08 01:00:00,73.54728908157549,0.7227004559714608,0.0,0.1935635668266639,0.5291368891447968,1,Off-Peak,Winter,True,True,True,False
2018-02-08 02:00:00,73.35929200900713,0.5543287441219554,0.0,0.0251918549938538,0.5291368891281015,2,Off-Peak,Winter,True,True,True,False
2018-02-08 03:00:00,73.65567368164022,0.4860262230507128,0.0,0.0,0.4860262230507128,3,Off-Peak,Winter,True,True,True,True
2018-02-08 04:00:00,74.14308340142499,0.4582189459641175,0.0,0.0,0.4582189459641175,4,Off-Peak,Winter,True,True,True,True
2018-02-08 05:00:00,74.3480309603783,0.4993193622776188,0.0,0.0,0.4993193622776188,5,Off-Peak,Winter,True,True,True,True
2018-02-08 06:00:00,74.15969448481704,0.5543821382311304,0.0,0.0252452491041653,0.529136889126965,6,Off-Peak,Winter,True,True,True,False
2018-02-08 18:00:00,93.72486548847216,0.7022093728525428,0.0,0.1730724824713725,0.5291368903811703,18,Peak,Winter,True,True,True,False
2018-02-08 19:00:00,91.94712548302395,0.7691695066860169,0.0,0.2400326158984887,0.5291368907875282,19,Peak,Winter,True,True,True,False
2018-02-08 20:00:00,89.48348318987715,0.8611030405405405,0.0,0.3319661477402111,0.5291368928003294,20,Peak,Winter,True,True,True,False
2018-02-08 21:00:00,86.48764760205752,0.9320525784858552,0.0,0.402915685124147,0.5291368933617082,21,Peak,Winter,True,True,True,False
2018-02-08 22:00:00,83.075766936765,0.987215912148905,0.0,0.4580790186645156,0.5291368934843894,22,Off-Peak,Winter,True,True,True,False
2018-02-08 23:00:00,79.41327173065635,1.0200905194544838,0.0,0.4909536262203208,0.5291368932341629,23,Off-Peak,Winter,True,True,True,False
2018-02-09 00:00:00,76.56421714674457,0.9108080292285928,0.0,0.3816711396910199,0.529136889537573,0,Off-Peak,Winter,True,True,True,False
2018-02-09 01:00:00,75.23082264500664,0.7078223522425756,0.0,0.1786854630905602,0.5291368891520154,1,Off-Peak,Winter,True,True,True,False
2018-02-09 02:00:00,75.22254993423687,0.5302463058242647,0.0,0.0,0.5302463058242647,2,Off-Peak,Winter,True,True,True,True
2018-02-09 03:00:00,75.67077953734673,0.4638856185363018,0.0,0.0,0.4638856185363018,3,Off-Peak,Winter,True,True,True,True
2018-02-09 04:00:00,76.00753414359814,0.4801103578776566,0.0,0.0,0.4801103578776566,4,Off-Peak,Winter,True,True,True,True
2018-02-09 05:00:00,76.03661096330853,0.5249044020508821,0.0,0.0,0.5249044020508821,5,Off-Peak,Winter,True,True,True,True
2018-02-09 06:00:00,75.70820054464203,0.5731789841922753,0.0,0.0440420950642986,0.5291368891279766,6,Off-Peak,Winter,True,True,True,False
2018-02-09 18:00:00,93.55741165442876,0.7247361329018077,0.0,0.1955992418080575,0.5291368910937502,18,Peak,Winter,True,True,True,False
2018-02-09 19:00:00,91.53310466585894,0.8023285952528133,0.0,0.2731917035463294,0.5291368917064838,19,Peak,Winter,True,True,True,False
2018-02-09 20:00:00,88.84562424788768,0.8910704859086226,0.0,0.3619335923209937,0.5291368935876288,20,Peak,Winter,True,True,True,False
2018-02-09 21:00:00,85.49615931141504,0.9792992615978592,0.0,0.4501623664032929,0.5291368951945663,21,Peak,Winter,True,True,True,False
2018-02-09 22:00:00,82.04644078428664,0.992075548921085,0.0,0.4629386564165438,0.5291368925045411,22,Off-Peak,Winter,True,True,True,False
2018-02-09 23:00:00,78.62958696129822,0.9870693383466882,0.0,0.4579324467735474,0.5291368915731408,23,Off-Peak,Winter,True,True,True,False
2018-02-10 00:00:00,75.5435852354391,0.942318119528377,0.0,0.4131812292237469,0.5291368903046301,0,Off-Peak,Winter,True,True,True,False
2018-02-10 01:00:00,73.81878978567372,0.7600871042049931,0.0,0.2309502150751754,0.5291368891298177,1,Off-Peak,Winter,True,True,True,False
2018-02-10 02:00:00,73.86553809965855,0.5223380125179847,0.0,0.0,0.5223380125179847,2,Off-Peak,Winter,True,True,True,True
2018-02-10 03:00:00,74.18997688117715,0.4819386787701828,0.0,0.0,0.4819386787701828,3,Off-Peak,Winter,True,True,True,True
2018-02-10 04:00:00,74.440021135794,0.492759290130791,0.0,0.0,0.492759290130791,4,Off-Peak,Winter,True,True,True,True
2018-02-10 05:00:00,74.361833163482,0.5396180093943734,0.0,0.0104811202678341,0.5291368891265393,5,Off-Peak,Winter,True,True,True,False
2018-02-10 06:00:00,73.81488706910496,0.6024205609227792,0.0,0.0732836717878288,0.5291368891349504,6,Off-Peak,Winter,True,True,True,False
2018-02-10 18:00:00,93.24793432661424,0.7665309132008015,0.0,0.2373940200078599,0.5291368931929415,18,Peak,Winter,True,True,True,False
2018-02-10 19:00:00,91.19206306093692,0.8065025388571468,0.0,0.2773656475927969,0.5291368912643499,19,Peak,Winter,True,True,True,False
2018-02-10 20:00:00,88.63085678917673,0.8740306587178516,0.0,0.3448937663268629,0.5291368923909887,20,Peak,Winter,True,True,True,False
2018-02-10 21:00:00,85.25882536311894,0.9822567782277912,0.0,0.4531198825809829,0.5291368956468083,21,Peak,Winter,True,True,True,False
2018-02-10 22:00:00,81.63071453707596,1.0158642305031205,0.0,0.4867273369343932,0.5291368935687273,22,Off-Peak,Winter,True,True,True,False
2018-02-10 23:00:00,77.99505567146319,1.016194757902784,0.0,0.4870578655438928,0.529136892358891,23,Off-Peak,Winter,True,True,True,False
2018-02-11 00:00:00,74.98445378113378,0.932133863855504,0.0,0.4029969739946026,0.5291368898609013,0,Off-Peak,Winter,True,True,True,False
2018-02-11 01:00:00,73.05345989913262,0.7875773717100243,0.0,0.2584404825709072,0.529136889139117,1,Off-Peak,Winter,True,True,True,False
2018-02-11 02:00:00,72.49640547017519,0.6037320480976076,0.0,0.0745951589605007,0.5291368891371069,2,Off-Peak,Winter,True,True,True,False
2018-02-11 03:00:00,72.6558770106808,0.5059547606431111,0.0,0.0,0.5059547606431111,3,Off-Peak,Winter,True,True,True,True
2018-02-11 04:00:00,72.67727229887615,0.5260269001563733,0.0,0.0,0.5260269001563733,4,Off-Peak,Winter,True,True,True,True
2018-02-11 05:00:00,72.02767252316836,0.6161039566785893,0.0,0.0869670675317907,0.5291368891467986,5,Off-Peak,Winter,True,True,True,False
2018-02-11 06:00:00,70.63225386260143,0.7157689151309315,0.0,0.1866320257540947,0.5291368893768368,6,Off-Peak,Winter,True,True,True,False
2018-02-11 18:00:00,91.57076116209323,0.992268485548889,0.0,0.4631315515993585,0.5291369339495304,18,Peak,Winter,True,True,True,False
2018-02-11 19:00:00,87.948871375201,1.0163706116314104,0.0,0.4872337127327174,0.5291368988986931,19,Peak,Winter,True,True,True,False
2018-02-11 20:00:00,83.76766599748757,1.0903462853227488,0.0,0.5612093850561756,0.5291369002665732,20,Peak,Winter,True,True,True,False
2018-02-11 21:00:00,78.32182870909551,1.258018096161224,0.0,0.728881177405673,0.5291369187555509,21,Peak,Winter,True,True,True,False
2018-02-11 22:00:00,72.31287389513797,1.331267088516742,0.0,0.8021301665982882,0.5291369219184537,22,Off-Peak,Winter,True,True,True,False
2018-02-11 23:00:00,66.0711564018403,1.3599866168011756,0.0,0.8308496837694491,0.5291369330317265,23,Off-Peak,Winter,True,True,True,False
2018-02-12 00:00:00,60.5121098945765,1.267309742149141,0.0,0.7381728247619894,0.5291369173871516,0,Off-Peak,Winter,True,True,True,False
2018-02-12 18:00:00,93.74314176959766,0.7011146175035416,0.0,0.1719777271621209,0.5291368903414206,18,Peak,Winter,True,True,True,False
2018-02-12 19:00:00,91.83524519763677,0.7866253523188731,0.0,0.2574884609382684,0.5291368913806047,19,Peak,Winter,True,True,True,False
2018-02-12 20:00:00,89.17608280012038,0.8872368719602037,0.0,0.3580999780637839,0.5291368938964198,20,Peak,Winter,True,True,True,False
2018-02-12 21:00:00,85.4008006579944,1.0362551108370557,0.0,0.5071182099754852,0.5291369008615705,21,Peak,Winter,True,True,True,False
2018-02-12 22:00:00,80.96700283800674,1.1234049975958649,0.0,0.5942680967511869,0.529136900844678,22,Off-Peak,Winter,True,True,True,False
2018-02-12 23:00:00,76.23901094402797,1.1615909485637947,0.0,0.6324540485797507,0.529136899984044,23,Off-Peak,Winter,True,True,True,False
2018-02-13 00:00:00,71.70803875329817,1.1342246350023122,0.0,0.6050877384091246,0.5291368965931876,0,Off-Peak,Winter,True,True,True,False
2018-02-13 01:00:00,68.0242149162519,1.0205551815735172,0.0,0.4914182902543848,0.5291368913191323,1,Off-Peak,Winter,True,True,True,False
2018-02-13 02:00:00,65.17190232190374,0.9093088489781576,0.0,0.3801719590206295,0.529136889957528,2,Off-Peak,Winter,True,True,True,False
2018-02-13 03:00:00,62.61093171582742,0.8700983437306948,0.0,0.3409614534277001,0.5291368903029947,3,Off-Peak,Winter,True,True,True,False
2018-02-13 04:00:00,60.40823475299909,0.8221119044913362,0.0,0.2929750146721054,0.5291368898192308,4,Off-Peak,Winter,True,True,True,False
2018-02-13 18:00:00,93.52230132702093,0.7302524485306601,0.0,0.2011155572226714,0.5291368913079887,18,Peak,Winter,True,True,True,False
2018-02-13 19:00:00,91.58721760735546,0.7902144025407888,0.0,0.2610775113976807,0.529136891143108,19,Peak,Winter,True,True,True,False
2018-02-13 20:00:00,89.05168911424272,0.8705495031241178,0.0,0.3414126103969341,0.5291368927271837,20,Peak,Winter,True,True,True,False
2018-02-13 21:00:00,85.85327480523827,0.9589457373735496,0.0,0.4298088429196891,0.5291368944538605,21,Peak,Winter,True,True,True,False
2018-02-13 22:00:00,81.96154803683342,1.0510540087742783,0.0,0.5219171118855322,0.5291368968887461,22,Off-Peak,Winter,True,True,True,False
2018-02-13 23:00:00,78.00712737642512,1.0586371438228492,0.0,0.5295002499668415,0.5291368938560077,23,Off-Peak,Winter,True,True,True,False
2018-02-14 00:00:00,74.47420045839425,1.001669839736628,0.0,0.472532948622537,0.529136891114091,0,Off-Peak,Winter,True,True,True,False
2018-02-14 01:00:00,71.8583911656709,0.8788188688099263,0.0,0.3496819794384326,0.5291368893714936,1,Off-Peak,Winter,True,True,True,False
2018-02-14 02:00:00,70.22037378467067,0.748077952289911,0.0,0.2189410631572093,0.5291368891327016,2,Off-Peak,Winter,True,True,True,False
2018-02-14 03:00:00,68.6503704973594,0.7388542037252276,0.0,0.2097173144670203,0.5291368892582072,3,Off-Peak,Winter,True,True,True,False
2018-02-14 04:00:00,66.84276489706201,0.770366408696414,0.0,0.2412295191833749,0.529136889513039,4,Off-Peak,Winter,True,True,True,False
2018-02-14 05:00:00,63.964149415502646,0.9125423291829272,0.0,0.3834054355083007,0.5291368936746265,5,Off-Peak,Winter,True,True,True,False
2018-02-14 06:00:00,60.3381956994881,1.0109634521368172,0.0,0.4818265522865046,0.5291368998503125,6,Off-Peak,Winter,True,True,True,False
2018-02-14 17:00:00,74.6897115212566,0.7294744958335899,0.0,0.2003376065273945,0.5291368893061954,17,Peak,Winter,True,True,True,False
2018-02-14 18:00:00,73.17877483547865,0.7313467778044088,0.0,0.2022098885774818,0.529136889226927,18,Peak,Winter,True,True,True,False
2018-02-14 19:00:00,71.06806927873818,0.8112802673383007,0.0,0.2821433774015888,0.5291368899367119,19,Peak,Winter,True,True,True,False
2018-02-14 20:00:00,68.42548593883515,0.8818778012618748,0.0,0.3527409102582655,0.5291368910036092,20,Peak,Winter,True,True,True,False
2018-02-14 21:00:00,64.75618927020757,1.0178222291448056,0.0,0.4886853303232403,0.5291368988215652,21,Peak,Winter,True,True,True,False
2018-02-14 22:00:00,60.02076829669114,1.1578838552269848,0.0,0.6287469337738294,0.5291369214531554,22,Off-Peak,Winter,True,True,True,False
2018-02-15 18:00:00,94.5310455720492,0.7149093518249876,0.0,0.0654591884443918,0.6494501633805958,18,Peak,Winter,True,True,True,False
2018-02-15 19:00:00,93.27246115540454,0.8195113182740683,0.0,0.1700611541600241,0.6494501641140442,19,Peak,Winter,True,True,True,False
2018-02-15 20:00:00,91.40058099044856,0.9019171283398328,0.0,0.2524669630895283,0.6494501652503045,20,Peak,Winter,True,True,True,False
2018-02-15 21:00:00,89.08695181800095,0.9609568085755013,0.0,0.3115066429226512,0.64945016565285,21,Peak,Winter,True,True,True,False
2018-02-15 22:00:00,86.02359181616298,1.0610790967158807,0.0,0.4116289284934443,0.6494501682224364,22,Off-Peak,Winter,True,True,True,False
2018-02-15 23:00:00,82.71649774790843,1.0931379569405104,0.0,0.4436877902736714,0.6494501666668391,23,Off-Peak,Winter,True,True,True,False
2018-02-16 00:00:00,79.80318440554491,1.0399467666603213,0.0,0.3904966024026192,0.649450164257702,0,Off-Peak,Winter,True,True,True,False
2018-02-16 01:00:00,77.49579420592337,0.958561865399998,0.0,0.3091117018499794,0.6494501635500186,1,Off-Peak,Winter,True,True,True,False
